2425248	1542224799				
2425249	1542224969				
2425250	1542225059				
2425251	1542225099				
2425252	1542225285				
2425253	1542225545				
2425254	1542225550				
2425255	1542225601				
2425256	1542225744				
2425257	1542225757				
2425258	1542225768				
2425259	1542225869				
2425260	1542225924				
2425261	1542225926				
2425262	1542225937				
2425263	1542225951				
2425264	1542225970				
2425265	1542225988				
2425266	1542225992				
2425267	1542226271				
2425268	1542226350				
2425269	1542226404				
2425270	1542226440				
2425271	1542226499				
2425272	1542226806				
2425273	1542226922				
2425274	1542227069				
2425275	1542227325				
2425276	1542227350				
2425277	1542227390				
2425278	1542227416				
2425279	1542227645				
2425280	1542227789				
2425281	1542227882				
2425282	1542227885				
2425283	1542227969				
2425284	1542228041				
2425285	1542228061				
2425286	1542228107				
2425287	1542228118				
2425288	1542228242				
2425289	1542228271				
2425290	1542228314				
2425291	1542228352				
2425292	1542228495				
2425293	1542228546				
2425294	1542228869				
2425295	1542228986				
2425296	1542228994				
2425297	1542229171				
2425298	1542229211				
2425299	1542229229				
2425300	1542229278				
2425301	1542229306				
2425302	1542229332				
2425303	1542229341				
2425304	1542229358				
2425305	1542229404				
2425306	1542229506				
2425307	1542229758				
2425308	1542229769				
2425309	1542229813				
2425310	1542230239				
2425311	1542230292				
2425312	1542230314				
2425313	1542230412				
2425314	1542230475				
2425315	1542230478				
2425316	1542230563				
2425317	1542230621				
2425318	1542230648				
2425319	1542230669				
2425320	1542230699				
2425321	1542230821				
2425322	1542230869				
2425323	1542230927				
2425324	1542230955				
2425325	1542231122				
2425326	1542231211				
2425327	1542231225				
2425328	1542231279				
2425329	1542231298				
2425330	1542231432				
2425331	1542231455				
2425332	1542231500				
2425333	1542231513				
2425334	1542231569				
2425335	1542231596				
2425336	1542231610				
2425337	1542231756				
2425338	1542231768				
2425339	1542231871				
2425340	1542231873				
2425341	1542232017				
2425342	1542232148				
2425343	1542232383				
2425344	1542232394				
2425345	1542232469				
2425346	1542232683				
2425347	1542232756				
2425348	1542232808				
2425349	1542232846				
2425350	1542232849				
2425351	1542233073				
2425352	1542233274				
2425353	1542233310				
2425354	1542233404				
2425355	1542233490				
2425356	1542233635				
2425357	1542233668				
2425358	1542233711				
2425359	1542233790				
2425360	1542234006				
2425361	1542234169				
2425362	1542234201				
2425363	1542234218				
2425364	1542234570				
2425365	1542234580				
2425366	1542234599				
2425367	1542234624				
2425368	1542234767				
2425369	1542234968				
2425370	1542234995				
2425371	1542235388				
2425372	1542235417				
2425373	1542235521				
2425374	1542235524				
2425375	1542235728				
2425376	1542235790				
2425377	1542235825				
2425378	1542235838				
2425379	1542235923				
2425380	1542235939				
2425381	1542235988				
2425382	1542236042				
2425383	1542236233				
2425384	1542236257				
2425385	1542236280				
2425386	1542236374				
2425387	1542236424				
2425388	1542236458				
2425389	1542236463				
2425390	1542236592				
2425391	1542236758				
2425392	1542236779				
2425393	1542236876				
2425394	1542236931				
2425395	1542236953				
2425396	1542237076				
2425397	1542237245				
2425398	1542237258				
2425399	1542237297				
2425400	1542237324				
2425401	1542237369				
2425402	1542237439				
2425403	1542237466				
2425404	1542237512				
2425405	1542237557				
2425406	1542237566				
2425407	1542237864				
2425408	1542237974				
2425409	1542238087				
2425410	1542238088				
2425411	1542238224				
2425412	1542238224				
2425413	1542238341				
2425414	1542238559				
2425415	1542238701				
2425416	1542238724				
2425417	1542238724				
2425418	1542238818				
2425419	1542238957				
2425420	1542238961				
2425421	1542238993				
2425422	1542239170				
2425423	1542239207				
2425424	1542239365				
2425425	1542239370				
2425426	1542239386				
2425427	1542239399				
2425428	1542239422				
2425429	1542239475				
2425430	1542239631				
2425431	1542239698				
2425432	1542239737				
2425433	1542239971				
2425434	1542240323				
2425435	1542240392				
2425436	1542240545				
2425437	1542240558				
2425438	1542240563				
2425439	1542240607				
2425440	1542240871				
2425441	1542240973				
2425442	1542241064				
2425443	1542241112				
2425444	1542241128				
2425445	1542241186				
2425446	1542241318				
2425447	1542241334				
2425448	1542241340				
2425449	1542241378				
2425450	1542241406				
2425451	1542241417				
2425452	1542241522				
2425453	1542241641				
2425454	1542241678				
2425455	1542241680				
2425456	1542241798				
2425457	1542241832				
2425458	1542241845				
2425459	1542241930				
2425460	1542241958				
2425461	1542242269				
2425462	1542242282				
2425463	1542242298				
2425464	1542242317				
2425465	1542242320				
2425466	1542242327				
2425467	1542242376				
2425468	1542242406				
2425469	1542242415				
2425470	1542242422				
2425471	1542242469				
2425472	1542242501				
2425473	1542242517				
2425474	1542242560				
2425475	1542242573				
2425476	1542242602				
2425477	1542242709				
2425478	1542242720				
2425479	1542242871				
2425480	1542242904				
2425481	1542242915				
2425482	1542242918				
2425483	1542242988				
2425484	1542243034				
2425485	1542243129				
2425486	1542243216				
2425487	1542243220				
2425488	1542243268				
2425489	1542243272				
2425490	1542243322				
2425491	1542243375				
2425492	1542243391				
2425493	1542243448				
2425494	1542243456				
2425495	1542243472				
2425496	1542243478				
2425497	1542243515				
2425498	1542243515				
2425499	1542243533				
2425500	1542243642				
2425501	1542243678				
2425502	1542243728				
2425503	1542243802				
2425504	1542243805				
2425505	1542243855				
2425506	1542243915				
2425507	1542244056				
2425508	1542244110				
2425509	1542244117				
2425510	1542244168				
2425511	1542244287				
2425512	1542244299				
2425513	1542244318				
2425514	1542244426				
2425515	1542244464				
2425516	1542244472				
2425517	1542244578				
2425518	1542244710				
2425519	1542244858				
2425520	1542244875				
2425521	1542244933				
2425522	1542244936				
2425523	1542244937				
2425524	1542244950				
2425525	1542244973				
2425526	1542244976				
2425527	1542244981				
2425528	1542244982				
2425529	1542244998				
2425530	1542245074				
2425531	1542245155				
2425532	1542245226				
2425533	1542245246				
2425534	1542245336				
2425535	1542245372				
2425536	1542245426				
2425537	1542245512				
2425538	1542245929				
2425539	1542245954				
2425540	1542246002				
2425541	1542246014				
2425542	1542246075				
2425543	1542246169				
2425544	1542246214				
2425545	1542246272				
2425546	1542246293				
2425547	1542246314				
2425548	1542246316				
2425549	1542246354				
2425550	1542246390				
2425551	1542246483				
2425552	1542246530				
2425553	1542246543				
2425554	1542246804				
2425555	1542246967				
2425556	1542247003				
2425557	1542247019				
2425558	1542247043				
2425559	1542247051				
2425560	1542247158				
2425561	1542247172				
2425562	1542247223				
2425563	1542247231				
2425564	1542247238				
2425565	1542247242				
2425566	1542247346				
2425567	1542247433				
2425568	1542247529				
2425569	1542247644				
2425570	1542247746				
2425571	1542247782				
2425572	1542247787				
2425573	1542247808				
2425574	1542247870				
2425575	1542247897				
2425576	1542247926				
2425577	1542247939				
2425578	1542247960				
2425579	1542248064				
2425580	1542248072				
2425581	1542248110				
2425582	1542248123				
2425583	1542248139				
2425584	1542248149				
2425585	1542248172				
2425586	1542248187				
2425587	1542248196				
2425588	1542248196				
2425589	1542248248				
2425590	1542248294				
2425591	1542248308				
2425592	1542248352				
2425593	1542248475				
2425594	1542248523				
2425595	1542248588				
2425596	1542248591				
2425597	1542248607				
2425598	1542248740				
2425599	1542248800				
2425600	1542248831				
2425601	1542248928				
2425602	1542248956				
2425603	1542248960				
2425604	1542248972				
2425605	1542249017				
2425606	1542249050				
2425607	1542249082				
2425608	1542249158				
2425609	1542249206				
2425610	1542249255				
2425611	1542249308				
2425612	1542249513				
2425613	1542249537				
2425614	1542249593				
2425615	1542249612				
2425616	1542249631				
2425617	1542249665				
2425618	1542249695				
2425619	1542249730				
2425620	1542249752				
2425621	1542249760				
2425622	1542249767				
2425623	1542249791				
2425624	1542249817				
2425625	1542249873				
2425626	1542249905				
2425627	1542249993				
2425628	1542250047				
2425629	1542250049				
2425630	1542250053				
2425631	1542250088				
2425632	1542250118				
2425633	1542250183				
2425634	1542250186				
2425635	1542250189				
2425636	1542250193				
2425637	1542250308				
2425638	1542250419				
2425639	1542250475				
2425640	1542250534				
2425641	1542250727				
2425642	1542250738				
2425643	1542250750				
2425644	1542250784				
2425645	1542250812				
2425646	1542251072				
2425647	1542251096				
2425648	1542251098				
2425649	1542251150				
2425650	1542251153				
2425651	1542251163				
2425652	1542251254				
2425653	1542251258				
2425654	1542251301				
2425655	1542251317				
2425656	1542251431				
2425657	1542251473				
2425658	1542251513				
2425659	1542251542				
2425660	1542251589				
2425661	1542251614				
2425662	1542251662				
2425663	1542251663				
2425664	1542251779				
2425665	1542251805				
2425666	1542251809				
2425667	1542251835				
2425668	1542251881				
2425669	1542251929				
2425670	1542251972				
2425671	1542251992				
2425672	1542251993				
2425673	1542252057				
2425674	1542252065				
2425675	1542252162				
2425676	1542252172				
2425677	1542252275				
2425678	1542252279				
2425679	1542252305				
2425680	1542252390				
2425681	1542252401				
2425682	1542252412				
2425683	1542252515				
2425684	1542252533				
2425685	1542252718				
2425686	1542252726				
2425687	1542252872				
2425688	1542252972				
2425689	1542253004				
2425690	1542253026				
2425691	1542253065				
2425692	1542253076				
2425693	1542253102				
2425694	1542253105				
2425695	1542253113				
2425696	1542253153				
2425697	1542253166				
2425698	1542253210				
2425699	1542253247				
2425700	1542253256				
2425701	1542253317				
2425702	1542253376				
2425703	1542253377				
2425704	1542253393				
2425705	1542253405				
2425706	1542253436				
2425707	1542253436				
2425708	1542253489				
2425709	1542253509				
2425710	1542253617				
2425711	1542253733				
2425712	1542253759				
2425713	1542253772				
2425714	1542253831				
2425715	1542253855				
2425716	1542253855				
2425717	1542253872				
2425718	1542253928				
2425719	1542253931				
2425720	1542253997				
2425721	1542254036				
2425722	1542254094				
2425723	1542254109				
2425724	1542254169				
2425725	1542254343				
2425726	1542254346				
2425727	1542254358				
2425728	1542254419				
2425729	1542254431				
2425730	1542254439				
2425731	1542254442				
2425732	1542254443				
2425733	1542254470				
2425734	1542254569				
2425735	1542254602				
2425736	1542254614				
2425737	1542254625				
2425738	1542254629				
2425739	1542254668				
2425740	1542254672				
2425741	1542254695				
2425742	1542254734				
2425743	1542254737				
2425744	1542254773				
2425745	1542254794				
2425746	1542254796				
2425747	1542254808				
2425748	1542254820				
2425749	1542254827				
2425750	1542254871				
2425751	1542254886				
2425752	1542254914				
2425753	1542254915				
2425754	1542254964				
2425755	1542254974				
2425756	1542254982				
2425757	1542255000				
2425758	1542255013				
2425759	1542255119				
2425760	1542255194				
2425761	1542255203				
2425762	1542255209				
2425763	1542255243				
2425764	1542255333				
2425765	1542255344				
2425766	1542255348				
2425767	1542255362				
2425768	1542255363				
2425769	1542255366				
2425770	1542255401				
2425771	1542255572				
2425772	1542255599				
2425773	1542255661				
2425774	1542255715				
2425775	1542255740				
2425776	1542255743				
2425777	1542255771				
2425778	1542255798				
2425779	1542255820				
2425780	1542255825				
2425781	1542255875				
2425782	1542255959				
2425783	1542255967				
2425784	1542255985				
2425785	1542255993				
2425786	1542256001				
2425787	1542256057				
2425788	1542256059				
2425789	1542256062				
2425790	1542256148				
2425791	1542256187				
2425792	1542256202				
2425793	1542256252				
2425794	1542256253				
2425795	1542256266				
2425796	1542256268				
2425797	1542256299				
2425798	1542256314				
2425799	1542256358				
2425800	1542256362				
2425801	1542256373				
2425802	1542256408				
2425803	1542256472				
2425804	1542256505				
2425805	1542256559				
2425806	1542256587				
2425807	1542256592				
2425808	1542256596				
2425809	1542256619				
2425810	1542256631				
2425811	1542256642				
2425812	1542256648				
2425813	1542256680				
2425814	1542256719				
2425815	1542256720				
2425816	1542256731				
2425817	1542256748				
2425818	1542256748				
2425819	1542256888				
2425820	1542256901				
2425821	1542256925				
2425822	1542256984				
2425823	1542256985				
2425824	1542257006				
2425825	1542257067				
2425826	1542257093				
2425827	1542257108				
2425828	1542257128				
2425829	1542257146				
2425830	1542257176				
2425831	1542257178				
2425832	1542257202				
2425833	1542257214				
2425834	1542257218				
2425835	1542257219				
2425836	1542257254				
2425837	1542257302				
2425838	1542257372				
2425839	1542257381				
2425840	1542257409				
2425841	1542257439				
2425842	1542257492				
2425843	1542257522				
2425844	1542257556				
2425845	1542257597				
2425846	1542257616				
2425847	1542257636				
2425848	1542257642				
2425849	1542257663				
2425850	1542257665				
2425851	1542257669				
2425852	1542257685				
2425853	1542257696				
2425854	1542257708				
2425855	1542257744				
2425856	1542257749				
2425857	1542257815				
2425858	1542257821				
2425859	1542257841				
2425860	1542257844				
2425861	1542257873				
2425862	1542257935				
2425863	1542257943				
2425864	1542257949				
2425865	1542257950				
2425866	1542257950				
2425867	1542257982				
2425868	1542258066				
2425869	1542258079				
2425870	1542258092				
2425871	1542258095				
2425872	1542258114				
2425873	1542258135				
2425874	1542258140				
2425875	1542258159				
2425876	1542258180				
2425877	1542258232				
2425878	1542258258				
2425879	1542258272				
2425880	1542258311				
2425881	1542258330				
2425882	1542258365				
2425883	1542258441				
2425884	1542258472				
2425885	1542258483				
2425886	1542258505				
2425887	1542258510				
2425888	1542258585				
2425889	1542258595				
2425890	1542258610				
2425891	1542258713				
2425892	1542258720				
2425893	1542258791				
2425894	1542258836				
2425895	1542258882				
2425896	1542258899				
2425897	1542259129				
2425898	1542259141				
2425899	1542259172				
2425900	1542259185				
2425901	1542259266				
2425902	1542259292				
2425903	1542259329				
2425904	1542259376				
2425905	1542259386				
2425906	1542259402				
2425907	1542259430				
2425908	1542259484				
2425909	1542259500				
2425910	1542259508				
2425911	1542259543				
2425912	1542259550				
2425913	1542259584				
2425914	1542259584				
2425915	1542259648				
2425916	1542259648				
2425917	1542259725				
2425918	1542259745				
2425919	1542259784				
2425920	1542259808				
2425921	1542259876				
2425922	1542259898				
2425923	1542259901				
2425924	1542259907				
2425925	1542259910				
2425926	1542259910				
2425927	1542259923				
2425928	1542259947				
2425929	1542260029				
2425930	1542260072				
2425931	1542260105				
2425932	1542260120				
2425933	1542260132				
2425934	1542260136				
2425935	1542260147				
2425936	1542260170				
2425937	1542260171				
2425938	1542260191				
2425939	1542260223				
2425940	1542260228				
2425941	1542260244				
2425942	1542260244				
2425943	1542260249				
2425944	1542260270				
2425945	1542260277				
2425946	1542260281				
2425947	1542260282				
2425948	1542260289				
2425949	1542260289				
2425950	1542260403				
2425951	1542260410				
2425952	1542260426				
2425953	1542260588				
2425954	1542260590				
2425955	1542260628				
2425956	1542260648				
2425957	1542260650				
2425958	1542260691				
2425959	1542260692				
2425960	1542260701				
2425961	1542260731				
2425962	1542260731				
2425963	1542260816				
2425964	1542260821				
2425965	1542260832				
2425966	1542260836				
2425967	1542260924				
2425968	1542260972				
2425969	1542260977				
2425970	1542261008				
2425971	1542261033				
2425972	1542261033				
2425973	1542261078				
2425974	1542261100				
2425975	1542261136				
2425976	1542261139				
2425977	1542261141				
2425978	1542261198				
2425979	1542261199				
2425980	1542261204				
2425981	1542261211				
2425982	1542261235				
2425983	1542261268				
2425984	1542261296				
2425985	1542261299				
2425986	1542261325				
2425987	1542261325				
2425988	1542261351				
2425989	1542261460				
2425990	1542261481				
2425991	1542261491				
2425992	1542261535				
2425993	1542261589				
2425994	1542261609				
2425995	1542261623				
2425996	1542261680				
2425997	1542261685				
2425998	1542261723				
2425999	1542261743				
2426000	1542261803				
2426001	1542261840				
2426002	1542261851				
2426003	1542261872				
2426004	1542261936				
2426005	1542262009				
2426006	1542262060				
2426007	1542262070				
2426008	1542262125				
2426009	1542262238				
2426010	1542262242				
2426011	1542262297				
2426012	1542262394				
2426013	1542262419				
2426014	1542262481				
2426015	1542262550				
2426016	1542262556				
2426017	1542262593				
2426018	1542262607				
2426019	1542262610				
2426020	1542262646				
2426021	1542262654				
2426022	1542262656				
2426023	1542262659				
2426024	1542262691				
2426025	1542262719				
2426026	1542262731				
2426027	1542262739				
2426028	1542262750				
2426029	1542262770				
2426030	1542262781				
2426031	1542262854				
2426032	1542262860				
2426033	1542262865				
2426034	1542262888				
2426035	1542262912				
2426036	1542263004				
2426037	1542263023				
2426038	1542263154				
2426039	1542263228				
2426040	1542263245				
2426041	1542263267				
2426042	1542263274				
2426043	1542263302				
2426044	1542263341				
2426045	1542263356				
2426046	1542263489				
2426047	1542263489				
2426048	1542263490				
2426049	1542263506				
2426050	1542263539				
2426051	1542263553				
2426052	1542263554				
2426053	1542263576				
2426054	1542263642				
2426055	1542263656				
2426056	1542263701				
2426057	1542263708				
2426058	1542263718				
2426059	1542263724				
2426060	1542263754				
2426061	1542263764				
2426062	1542263773				
2426063	1542263822				
2426064	1542263951				
2426065	1542264008				
2426066	1542264013				
2426067	1542264045				
2426068	1542264070				
2426069	1542264082				
2426070	1542264148				
2426071	1542264149				
2426072	1542264165				
2426073	1542264174				
2426074	1542264196				
2426075	1542264219				
2426076	1542264335				
2426077	1542264369				
2426078	1542264375				
2426079	1542264380				
2426080	1542264464				
2426081	1542264480				
2426082	1542264492				
2426083	1542264541				
2426084	1542264566				
2426085	1542264581				
2426086	1542264595				
2426087	1542264617				
2426088	1542264643				
2426089	1542264649				
2426090	1542264654				
2426091	1542264687				
2426092	1542264716				
2426093	1542264746				
2426094	1542264748				
2426095	1542264751				
2426096	1542264753				
2426097	1542264818				
2426098	1542264827				
2426099	1542264834				
2426100	1542264845				
2426101	1542264866				
2426102	1542264874				
2426103	1542264916				
2426104	1542264918				
2426105	1542264932				
2426106	1542264935				
2426107	1542264947				
2426108	1542264984				
2426109	1542265017				
2426110	1542265022				
2426111	1542265036				
2426112	1542265100				
2426113	1542265122				
2426114	1542265123				
2426115	1542265149				
2426116	1542265195				
2426117	1542265324				
2426118	1542265347				
2426119	1542265373				
2426120	1542265392				
2426121	1542265400				
2426122	1542265433				
2426123	1542265458				
2426124	1542265532				
2426125	1542265554				
2426126	1542265564				
2426127	1542265572				
2426128	1542265576				
2426129	1542265583				
2426130	1542265588				
2426131	1542265639				
2426132	1542265645				
2426133	1542265645				
2426134	1542265655				
2426135	1542265716				
2426136	1542265738				
2426137	1542265769				
2426138	1542265800				
2426139	1542265849				
2426140	1542265855				
2426141	1542265919				
2426142	1542265923				
2426143	1542265938				
2426144	1542265959				
2426145	1542265994				
2426146	1542266007				
2426147	1542266009				
2426148	1542266020				
2426149	1542266029				
2426150	1542266069				
2426151	1542266072				
2426152	1542266134				
2426153	1542266136				
2426154	1542266168				
2426155	1542266170				
2426156	1542266172				
2426157	1542266174				
2426158	1542266189				
2426159	1542266202				
2426160	1542266232				
2426161	1542266276				
2426162	1542266343				
2426163	1542266418				
2426164	1542266442				
2426165	1542266454				
2426166	1542266472				
2426167	1542266570				
2426168	1542266589				
2426169	1542266605				
2426170	1542266605				
2426171	1542266635				
2426172	1542266706				
2426173	1542266708				
2426174	1542266748				
2426175	1542266754				
2426176	1542266756				
2426177	1542266772				
2426178	1542266805				
2426179	1542266808				
2426180	1542266821				
2426181	1542266821				
2426182	1542266823				
2426183	1542266901				
2426184	1542266943				
2426185	1542266952				
2426186	1542266960				
2426187	1542267061				
2426188	1542267076				
2426189	1542267086				
2426190	1542267132				
2426191	1542267180				
2426192	1542267247				
2426193	1542267252				
2426194	1542267260				
2426195	1542267283				
2426196	1542267303				
2426197	1542267307				
2426198	1542267310				
2426199	1542267313				
2426200	1542267323				
2426201	1542267341				
2426202	1542267354				
2426203	1542267355				
2426204	1542267384				
2426205	1542267386				
2426206	1542267395				
2426207	1542267427				
2426208	1542267498				
2426209	1542267575				
2426210	1542267580				
2426211	1542267612				
2426212	1542267638				
2426213	1542267679				
2426214	1542267755				
2426215	1542267791				
2426216	1542267832				
2426217	1542267832				
2426218	1542267852				
2426219	1542267888				
2426220	1542267969				
2426221	1542267982				
2426222	1542268092				
2426223	1542268105				
2426224	1542268212				
2426225	1542268213				
2426226	1542268215				
2426227	1542268295				
2426228	1542268297				
2426229	1542268304				
2426230	1542268321				
2426231	1542268372				
2426232	1542268430				
2426233	1542268448				
2426234	1542268467				
2426235	1542268487				
2426236	1542268553				
2426237	1542268604				
2426238	1542268606				
2426239	1542268618				
2426240	1542268620				
2426241	1542268665				
2426242	1542268669				
2426243	1542268670				
2426244	1542268709				
2426245	1542268719				
2426246	1542268762				
2426247	1542268795				
2426248	1542268803				
2426249	1542268819				
2426250	1542268844				
2426251	1542268876				
2426252	1542268914				
2426253	1542268993				
2426254	1542268997				
2426255	1542269033				
2426256	1542269036				
2426257	1542269055				
2426258	1542269151				
2426259	1542269162				
2426260	1542269182				
2426261	1542269204				
2426262	1542269215				
2426263	1542269225				
2426264	1542269253				
2426265	1542269333				
2426266	1542269334				
2426267	1542269337				
2426268	1542269359				
2426269	1542269362				
2426270	1542269401				
2426271	1542269418				
2426272	1542269453				
2426273	1542269461				
2426274	1542269560				
2426275	1542269589				
2426276	1542269596				
2426277	1542269604				
2426278	1542269610				
2426279	1542269627				
2426280	1542269671				
2426281	1542269706				
2426282	1542269718				
2426283	1542269738				
2426284	1542269823				
2426285	1542269939				
2426286	1542269968				
2426287	1542269969				
2426288	1542269983				
2426289	1542269996				
2426290	1542270045				
2426291	1542270068				
2426292	1542270079				
2426293	1542270087				
2426294	1542270089				
2426295	1542270114				
2426296	1542270229				
2426297	1542270241				
2426298	1542270245				
2426299	1542270265				
2426300	1542270282				
2426301	1542270346				
2426302	1542270353				
2426303	1542270374				
2426304	1542270375				
2426305	1542270387				
2426306	1542270390				
2426307	1542270422				
2426308	1542270501				
2426309	1542270511				
2426310	1542270529				
2426311	1542270544				
2426312	1542270561				
2426313	1542270711				
2426314	1542270726				
2426315	1542270739				
2426316	1542270804				
2426317	1542270897				
2426318	1542270924				
2426319	1542270990				
2426320	1542270991				
2426321	1542271060				
2426322	1542271063				
2426323	1542271113				
2426324	1542271124				
2426325	1542271160				
2426326	1542271192				
2426327	1542271197				
2426328	1542271197				
2426329	1542271253				
2426330	1542271298				
2426331	1542271335				
2426332	1542271382				
2426333	1542271383				
2426334	1542271386				
2426335	1542271393				
2426336	1542271540				
2426337	1542271592				
2426338	1542271604				
2426339	1542271638				
2426340	1542271654				
2426341	1542271656				
2426342	1542271723				
2426343	1542271727				
2426344	1542271748				
2426345	1542271896				
2426346	1542271923				
2426347	1542271925				
2426348	1542271935				
2426349	1542271978				
2426350	1542271980				
2426351	1542272123				
2426352	1542272140				
2426353	1542272142				
2426354	1542272153				
2426355	1542272182				
2426356	1542272184				
2426357	1542272260				
2426358	1542272305				
2426359	1542272367				
2426360	1542272368				
2426361	1542272371				
2426362	1542272378				
2426363	1542272390				
2426364	1542272417				
2426365	1542272518				
2426366	1542272524				
2426367	1542272530				
2426368	1542272555				
2426369	1542272583				
2426370	1542272608				
2426371	1542272637				
2426372	1542272660				
2426373	1542272696				
2426374	1542272696				
2426375	1542272707				
2426376	1542272713				
2426377	1542272747				
2426378	1542272763				
2426379	1542272871				
2426380	1542272872				
2426381	1542272953				
2426382	1542272972				
2426383	1542273047				
2426384	1542273053				
2426385	1542273055				
2426386	1542273103				
2426387	1542273133				
2426388	1542273146				
2426389	1542273202				
2426390	1542273246				
2426391	1542273270				
2426392	1542273374				
2426393	1542273376				
2426394	1542273455				
2426395	1542273465				
2426396	1542273496				
2426397	1542273509				
2426398	1542273529				
2426399	1542273565				
2426400	1542273599				
2426401	1542273719				
2426402	1542273735				
2426403	1542273736				
2426404	1542273772				
2426405	1542273788				
2426406	1542273793				
2426407	1542273804				
2426408	1542273817				
2426409	1542273948				
2426410	1542273953				
2426411	1542273996				
2426412	1542274045				
2426413	1542274061				
2426414	1542274095				
2426415	1542274131				
2426416	1542274158				
2426417	1542274177				
2426418	1542274197				
2426419	1542274271				
2426420	1542274284				
2426421	1542274373				
2426422	1542274379				
2426423	1542274403				
2426424	1542274446				
2426425	1542274531				
2426426	1542274624				
2426427	1542274667				
2426428	1542274761				
2426429	1542274762				
2426430	1542274764				
2426431	1542274795				
2426432	1542274853				
2426433	1542274886				
2426434	1542274904				
2426435	1542274968				
2426436	1542275000				
2426437	1542275001				
2426438	1542275029				
2426439	1542275040				
2426440	1542275048				
2426441	1542275089				
2426442	1542275146				
2426443	1542275152				
2426444	1542275155				
2426445	1542275157				
2426446	1542275207				
2426447	1542275221				
2426448	1542275276				
2426449	1542275278				
2426450	1542275319				
2426451	1542275326				
2426452	1542275326				
2426453	1542275339				
2426454	1542275340				
2426455	1542275360				
2426456	1542275369				
2426457	1542275370				
2426458	1542275379				
2426459	1542275389				
2426460	1542275409				
2426461	1542275515				
2426462	1542275517				
2426463	1542275571				
2426464	1542275573				
2426465	1542275574				
2426466	1542275576				
2426467	1542275637				
2426468	1542275741				
2426469	1542275752				
2426470	1542275753				
2426471	1542275909				
2426472	1542275962				
2426473	1542275965				
2426474	1542276021				
2426475	1542276073				
2426476	1542276078				
2426477	1542276090				
2426478	1542276181				
2426479	1542276191				
2426480	1542276206				
2426481	1542276248				
2426482	1542276252				
2426483	1542276280				
